,Total_Stops,Price,Date,Month,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Min,Duration_H,Duration_M,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Kolkata,Source_Mumbai,Source_New Delhi,Destination_Cochin,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
7738,1,14231,24,3,8,10,18,55,13,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7739,1,10844,9,6,19,50,18,55,24,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7740,1,11468,12,5,18,30,11,15,7,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7741,0,4409,18,5,1,20,22,50,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7742,2,13376,27,6,12,35,14,35,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7743,0,4077,21,6,2,20,23,30,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7744,1,13067,9,5,21,5,9,35,11,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7745,0,4823,6,6,10,5,7,10,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7746,1,14817,9,3,19,15,6,50,12,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7747,0,4326,24,3,10,15,7,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7748,1,15603,3,3,21,0,7,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7749,2,13885,24,3,23,15,16,45,30,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7750,1,17261,6,3,9,0,11,40,21,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7751,3,15629,9,6,21,0,11,35,9,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7752,2,6117,6,5,4,40,9,10,19,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7753,2,12819,24,6,4,25,23,5,29,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7754,1,13377,27,5,1,30,18,15,7,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7755,1,26890,1,3,15,15,7,0,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7756,0,3419,15,5,3,25,0,30,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7757,2,14960,15,5,23,15,9,50,13,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7758,0,11185,3,3,20,45,19,30,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7759,1,8372,27,5,19,15,19,0,24,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7760,1,10262,6,6,12,35,2,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7761,2,11542,12,6,13,45,16,50,20,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7762,1,4649,3,4,20,20,15,5,5,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7763,0,5678,9,3,21,10,19,40,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7764,0,3971,1,6,12,20,9,30,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7765,1,7878,3,6,16,10,7,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7766,2,13014,27,6,19,0,5,30,13,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7767,0,4423,1,5,8,50,6,5,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7768,1,10262,1,6,4,25,14,0,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7769,0,4668,27,5,12,35,9,45,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7770,1,10844,21,5,18,15,21,10,21,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7771,2,10368,24,6,4,25,9,40,18,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7772,0,4591,21,4,13,0,10,10,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7773,1,7191,6,5,1,30,18,35,6,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7774,1,9794,18,5,12,35,6,0,6,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7775,0,3943,1,6,6,50,4,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7776,1,13626,12,6,12,0,6,30,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7777,1,9663,12,5,9,20,20,0,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7778,1,6093,15,6,16,10,7,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7779,1,11717,12,3,7,40,21,25,10,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7780,1,14781,18,5,9,20,20,0,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7781,0,7229,3,5,8,45,6,0,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7782,0,3898,1,6,23,40,20,55,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7783,1,14714,3,6,12,35,22,50,13,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7784,1,7005,27,5,21,0,11,40,9,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7785,0,3597,15,6,17,5,14,45,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7786,0,4413,18,3,9,35,6,55,2,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7787,1,15353,6,3,19,15,10,20,8,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7788,0,3943,1,5,13,0,10,10,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7789,0,6297,15,3,15,35,13,20,2,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7790,0,6144,9,3,22,55,20,0,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7791,2,12257,21,5,19,15,18,45,24,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7792,2,15129,21,5,12,35,13,25,23,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7793,2,10368,24,6,4,25,5,30,22,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7794,2,13029,9,5,19,0,9,40,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7795,2,9416,6,6,11,10,12,0,23,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7796,0,6934,3,6,21,10,18,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7797,1,11467,21,5,14,25,20,25,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7798,1,6795,3,6,1,30,15,15,10,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7799,0,5198,27,3,17,55,15,20,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7800,1,14053,9,3,18,50,17,25,25,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7801,1,7927,1,4,23,25,7,10,16,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7802,0,4462,18,3,12,55,10,10,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7803,0,5048,27,4,10,40,7,45,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7804,1,10844,24,5,23,35,20,0,27,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7805,1,15411,3,3,18,50,8,55,9,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7806,0,4462,18,3,19,55,17,15,2,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7807,0,5678,27,3,17,20,15,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7808,1,15764,6,3,4,25,9,55,18,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7809,1,17024,6,3,19,45,22,20,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7810,0,3100,18,6,7,40,6,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7811,0,7229,1,5,22,0,18,55,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7812,0,4804,24,4,16,55,14,25,2,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7813,0,5769,24,6,11,20,8,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7814,0,4384,18,3,22,5,19,35,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7815,1,6587,27,6,6,50,5,15,25,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7816,1,7832,21,3,19,10,5,45,13,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7817,0,7082,15,3,13,55,11,40,2,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7818,0,6300,15,3,10,35,8,20,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7819,1,14571,6,6,16,20,8,25,7,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7820,0,3943,27,6,15,50,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7821,1,6878,21,5,0,55,14,55,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7822,0,1965,1,4,7,15,5,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7823,1,9187,21,5,10,45,17,0,17,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7824,0,4441,24,3,23,55,21,10,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7825,0,10067,1,3,11,30,8,30,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7826,1,5054,27,6,1,30,20,25,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7827,1,7005,6,6,21,0,6,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7828,1,12121,15,5,21,5,9,35,11,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7829,1,5912,27,5,20,0,15,10,4,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7830,1,5192,1,4,19,25,7,35,11,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7831,0,3597,9,6,15,35,13,15,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7832,0,8016,9,3,21,0,18,20,2,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7833,0,2050,15,3,16,25,15,0,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7834,0,4839,21,3,12,30,9,35,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7835,0,4049,27,5,7,55,6,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7836,0,6216,18,6,9,10,6,0,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
7837,0,3841,21,6,0,40,22,20,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7838,0,3815,15,3,9,35,6,55,2,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7839,0,5176,3,4,19,45,17,0,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7840,0,2017,9,5,0,15,22,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7841,1,9187,9,5,9,5,7,10,25,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7842,0,11598,9,3,12,35,9,50,2,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7843,2,13014,1,6,12,35,19,30,17,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7844,1,10262,1,6,12,35,19,15,17,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7845,2,9916,9,4,19,15,20,15,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7846,1,14231,24,3,12,0,16,55,19,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7847,0,7229,15,6,14,5,11,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7848,1,6316,27,3,1,35,17,10,8,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7849,0,4384,9,3,12,55,10,20,2,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7850,2,13381,12,6,19,15,16,55,26,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7851,0,4332,12,5,14,0,11,35,2,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7852,1,8907,15,6,23,0,13,30,9,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7853,0,4804,12,6,7,15,4,40,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7854,1,15407,6,3,7,40,7,0,24,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7855,1,12898,27,5,4,25,10,0,18,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7856,1,6883,27,3,21,0,13,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7857,0,3543,3,5,20,5,17,45,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7858,0,4284,6,5,4,15,1,30,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7859,0,2437,3,5,22,50,21,20,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7860,0,4174,18,4,0,40,22,20,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7861,1,14781,21,5,12,0,20,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7862,2,14960,21,5,8,55,16,45,16,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7863,0,5769,27,6,14,5,11,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7864,1,4812,24,4,13,15,8,45,4,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7865,1,9345,18,5,23,25,7,10,16,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7866,1,4864,15,5,12,40,7,10,5,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7867,0,7295,6,3,21,55,19,35,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7868,2,10231,12,6,19,15,22,0,21,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7869,1,14714,1,6,19,0,14,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7870,1,12032,27,3,19,45,19,15,24,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7871,0,4544,15,4,18,10,15,15,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7872,1,10844,15,5,18,15,6,30,11,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7873,1,12476,3,3,12,35,6,40,5,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7874,1,11087,12,3,23,0,20,35,26,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7875,3,10703,6,6,19,15,5,15,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7876,1,6734,9,5,22,30,8,35,13,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7877,1,7832,21,3,20,20,14,5,6,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7878,2,11516,1,4,23,15,5,50,17,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7879,0,3850,18,3,10,15,7,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7880,2,17229,9,3,4,25,13,55,14,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7881,0,3873,27,6,0,40,22,20,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7882,0,4160,3,4,8,30,7,5,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7883,1,7670,18,5,21,0,12,50,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7884,1,10031,24,3,16,20,8,25,7,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7885,2,11150,27,6,12,35,13,25,23,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7886,1,9134,15,3,18,25,11,40,6,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7887,0,4423,18,5,12,20,9,30,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7888,0,3807,21,6,1,20,22,50,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7889,1,7480,21,5,9,25,6,5,27,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7890,0,4423,6,5,8,50,6,5,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7891,0,4823,18,6,19,55,16,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7892,1,12102,24,3,20,25,17,0,27,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7893,1,15342,6,3,19,15,9,0,10,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7894,1,10844,6,5,22,35,16,30,6,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7895,1,7480,12,6,9,25,9,45,23,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7896,1,4227,1,4,4,40,19,0,9,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7897,1,7690,9,6,9,25,9,45,23,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7898,1,8224,18,5,21,25,15,55,5,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7899,0,5823,18,4,22,15,19,30,2,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7900,1,9134,15,3,18,25,8,55,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7901,1,26890,1,3,0,45,16,55,7,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7902,1,8366,9,6,7,55,9,25,22,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7903,1,7480,1,6,6,50,5,15,25,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7904,1,14781,12,5,22,35,16,30,6,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7905,2,13990,24,3,23,15,5,55,41,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7906,2,8245,21,3,19,15,17,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7907,1,10262,24,6,19,0,10,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7908,1,12739,12,6,4,40,6,30,22,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7909,1,7575,21,5,19,15,11,25,7,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7910,0,11633,18,3,19,45,17,0,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7911,2,10368,15,6,19,0,5,30,13,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7912,1,13817,12,3,23,0,16,55,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7913,1,14231,24,3,22,35,13,55,8,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7914,1,6992,21,3,23,0,11,40,11,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7915,0,6961,21,6,8,55,6,10,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7916,2,16263,1,6,4,25,20,0,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7917,1,14714,27,6,12,35,7,5,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7918,1,7740,24,6,21,0,7,30,13,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7919,1,11087,18,3,20,20,11,40,8,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7920,1,14486,21,3,15,30,8,0,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7921,1,6442,21,5,18,10,11,55,6,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7922,2,10361,18,5,18,30,12,0,30,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7923,1,5320,12,5,23,30,7,35,15,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7924,2,10368,15,6,12,35,9,40,26,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7925,0,4174,15,5,19,40,17,10,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7926,1,8151,21,5,8,15,17,40,14,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7927,1,12557,21,3,18,50,16,0,26,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7928,0,6961,15,6,12,45,10,0,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7929,0,4441,9,4,23,55,21,5,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7930,0,2753,15,3,0,10,22,45,1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7931,0,3841,6,4,0,40,22,20,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7932,1,5022,6,4,23,0,6,10,16,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7933,0,5201,6,6,8,0,5,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7934,0,6934,3,6,17,10,14,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7935,1,5699,1,4,22,15,17,35,4,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7936,0,5088,27,6,22,15,19,30,2,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7937,1,8601,21,3,19,15,8,25,10,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7938,1,11319,15,5,14,15,9,20,4,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7939,0,3838,9,3,22,45,21,20,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7940,1,14388,12,5,9,20,16,30,16,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7941,2,10824,15,6,12,35,9,35,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7942,1,5177,6,4,19,0,13,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7943,1,14714,27,6,19,0,11,30,7,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7944,1,13626,12,6,19,50,8,25,11,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7945,2,13381,24,6,7,40,6,50,24,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7946,2,18211,9,3,19,15,18,30,24,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7947,2,6653,21,3,21,20,13,15,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7948,1,14781,12,5,23,35,14,5,9,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7949,2,11458,6,5,1,20,9,25,15,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7950,1,10844,9,6,19,50,6,30,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7951,0,3342,24,5,4,5,2,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7952,1,10262,24,6,12,35,18,15,18,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7953,0,5277,24,6,0,25,22,5,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7954,0,4441,24,3,8,55,6,10,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7955,0,3543,3,5,10,35,8,20,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7956,1,13912,6,3,12,15,6,45,5,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7957,1,9315,27,5,19,0,6,40,12,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7958,1,10262,1,6,4,25,22,50,5,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
